USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  22180 13116 ?        Ss   12:52   0:00 /sbin/init
root        1474  0.0  0.1 315180 17540 ?        Ssl  13:07   0:00 /usr/lib/upowerd
karol       1475  0.0  0.9 1186324136 158560 ?   Sl   13:07   0:00 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --extension-process --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=892766703 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
root        1485  0.0  0.0      0     0 ?        I    13:07   0:00 [kworker/15:0-mm_percpu_wq]
karol       1513 45.7  2.5 1186446328 421340 ?   Sl   13:07  52:19 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=893142344 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       1549  0.0  1.1 1186363908 191816 ?   Sl   13:07   0:02 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=894671299 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       1581  0.4  0.4 34240192 67540 ?      Sl   13:07   0:30 /usr/lib/chromium/chromium --type=utility --utility-sub-type=audio.mojom.AudioService --lang=pl --service-sandbox-type=none --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       1588  1.0  0.1 1302780 32112 ?       S<sl 13:07   1:11 /usr/bin/pulseaudio --daemonize=no --log-target=journal
karol       1601  0.0  0.0 311696 16160 ?        Sl   13:07   0:00 /usr/lib/pulse/gsettings-helper
root        1621  0.0  0.0      0     0 ?        I    13:08   0:00 [kworker/13:0-events]
root        1623  0.0  0.0      0     0 ?        I    13:08   0:00 [kworker/2:0-events]
root        1907  0.0  0.0      0     0 ?        I    13:47   0:00 [kworker/u66:0-events_power_efficient]
root        2112  0.0  0.0      0     0 ?        I    14:15   0:00 [kworker/4:1-mm_percpu_wq]
karol       2157 64.4  4.6 1186436672 751588 ?   Rl   14:18  28:07 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=27 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=5141670709 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       2311  1.5  1.7 1188565768 291668 ?   Sl   14:27   0:31 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=5690600074 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       2515  0.0  1.3 1177808680 226128 ?   Sl   14:39   0:01 /usr/lib/electron25/electron /usr/lib/obsidian/app.asar
karol       2518  0.0  0.4 34067908 69648 ?      S    14:39   0:00 /usr/lib/electron25/electron --type=zygote --no-zygote-sandbox
karol       2519  0.0  0.4 34067900 69712 ?      S    14:39   0:00 /usr/lib/electron25/electron --type=zygote
karol       2521  0.0  0.0 34067900 14536 ?      S    14:39   0:00 /usr/lib/electron25/electron --type=zygote
karol       2550  0.3  1.5 34368304 257376 ?     Sl   14:39   0:05 /usr/lib/electron25/electron --type=gpu-process --enable-crash-reporter=e4b563e0-e4ed-4a48-aced-cd1c8c79e5fc,no_channel --user-data-dir=/home/karol/.config/obsidian --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,13631469863415899491,9041293388073517526,262144 --enable-features=SharedArrayBuffer --disable-features=SpareRendererForSitePerProcess
karol       2555  0.0  0.6 34126396 102268 ?     Sl   14:39   0:00 /usr/lib/electron25/electron --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pl --service-sandbox-type=none --enable-crash-reporter=e4b563e0-e4ed-4a48-aced-cd1c8c79e5fc,no_channel --user-data-dir=/home/karol/.config/obsidian --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes --streaming-schemes=app --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13631469863415899491,9041293388073517526,262144 --enable-features=SharedArrayBuffer --disable-features=SpareRendererForSitePerProcess
karol       2567  0.3  1.5 1190375052 257696 ?   Sl   14:39   0:05 /usr/lib/electron25/electron --type=renderer --enable-crash-reporter=e4b563e0-e4ed-4a48-aced-cd1c8c79e5fc,no_channel --user-data-dir=/home/karol/.config/obsidian --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes --streaming-schemes=app --app-path=/usr/lib/obsidian/app.asar --no-sandbox --no-zygote --node-integration-in-worker --first-renderer-process --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1708602779816577 --launch-time-ticks=6409333459 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13631469863415899491,9041293388073517526,262144 --enable-features=SharedArrayBuffer --disable-features=SpareRendererForSitePerProcess
karol       2574  0.0  0.2 34166280 38044 ?      S    14:39   0:00 /usr/lib/electron25/electron --type=broker
root        2747  0.0  0.0      0     0 ?        I    14:53   0:00 [kworker/9:0-cgroup_destroy]
karol       2784  0.5  0.7 581484 117364 ?       Ssl  14:57   0:01 kitty
karol       2786  0.0  0.0  12024  7660 pts/0    Ss   14:57   0:00 /usr/bin/zsh
root        2860  0.0  0.0      0     0 ?        I    14:57   0:00 [kworker/4:2]
karol       2900  0.0  0.3 42412200 51992 ?      Sl   14:58   0:00 /usr/lib/chromium/chromium --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=pl --service-sandbox-type=service --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       2906  3.4  1.7 1186373004 278656 ?   Sl   14:58   0:08 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=49 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=7517247027 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       2925  0.1  1.0 1186363896 167960 ?   Sl   14:58   0:00 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=51 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=7517619662 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       2940  0.0  0.4 1186256892 81564 ?    Sl   14:58   0:00 /usr/lib/chromium/chromium --type=renderer --crashpad-handler-pid=1295 --enable-crash-reporter=,Arch Linux --change-stack-guard-on-fork=enable --lang=pl --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=52 --time-ticks-at-unix-epoch=-1708602779816578 --launch-time-ticks=7518054750 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,9388809943008623441,11866848464376110822,262144 --variations-seed-version
karol       3007  2.3  1.4 1178912460 240504 ?   Ssl  14:58   0:04 /opt/visual-studio-code/code .
karol       3023  0.0  0.3 33814136 49536 ?      S    14:58   0:00 /opt/visual-studio-code/code --type=zygote --no-zygote-sandbox
karol       3024  0.0  0.3 33814128 49888 ?      S    14:58   0:00 /opt/visual-studio-code/code --type=zygote
karol       3026  0.0  0.0 33814152 11824 ?      S    14:58   0:00 /opt/visual-studio-code/code --type=zygote
karol       3040  0.0  0.0 33575700 7284 ?       Sl   14:58   0:00 /opt/visual-studio-code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/karol/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=fce0f2ca-5b1d-440d-a00c-8d582985bfee&iid=fce0f2ca-5b1d-440d-a00c-8d582985bfee&sid=fce0f2ca-5b1d-440d-a00c-8d582985bfee --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.86.2 --annotation=lsb-release=Arch Linux --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=27.2.3 --initial-client-fd=44 --shared-client-connection
karol       3054  1.4  1.5 34116620 246856 ?     Sl   14:58   0:02 /opt/visual-studio-code/code --type=gpu-process --crashpad-handler-pid=3040 --enable-crash-reporter=77faaefe-ac68-4e37-8a14-615952b119d9,no_channel --user-data-dir=/home/karol/.config/Code --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,14775212752707016245,17818271653157711644,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
karol       3063  0.7  0.5 33872480 85092 ?      Sl   14:58   0:01 /opt/visual-studio-code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=3040 --enable-crash-reporter=77faaefe-ac68-4e37-8a14-615952b119d9,no_channel --user-data-dir=/home/karol/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,14775212752707016245,17818271653157711644,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
karol       3073  0.0  0.2 33913280 33120 ?      S    14:58   0:00 /opt/visual-studio-code/code --type=broker
karol       3083  5.0  1.5 1191131036 252332 ?   Sl   14:58   0:10 /opt/visual-studio-code/code --type=renderer --crashpad-handler-pid=3040 --enable-crash-reporter=77faaefe-ac68-4e37-8a14-615952b119d9,no_channel --user-data-dir=/home/karol/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/opt/visual-studio-code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --first-renderer-process --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1708602779816577 --launch-time-ticks=7559476339 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,14775212752707016245,17818271653157711644,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:6e6da74e-de7f-4fa1-8467-8afffeffd37a
karol       3137  1.5  1.0 1178444300 177864 ?   Sl   14:58   0:03 /opt/visual-studio-code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=3040 --enable-crash-reporter=77faaefe-ac68-4e37-8a14-615952b119d9,no_channel --user-data-dir=/home/karol/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,14775212752707016245,17818271653157711644,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
karol       3156  0.1  0.5 1178374704 93820 ?    Sl   14:58   0:00 /opt/visual-studio-code/code /opt/visual-studio-code/resources/app/extensions/markdown-language-features/server/dist/node/workerMain --node-ipc --clientProcessId=3137
karol       3166  5.8  0.7 1178442072 122040 ?   Sl   14:59   0:11 /opt/visual-studio-code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=3040 --enable-crash-reporter=77faaefe-ac68-4e37-8a14-615952b119d9,no_channel --user-data-dir=/home/karol/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,14775212752707016245,17818271653157711644,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
karol       3168  0.2  0.7 1178459024 119308 ?   Sl   14:59   0:00 /opt/visual-studio-code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=3040 --enable-crash-reporter=77faaefe-ac68-4e37-8a14-615952b119d9,no_channel --user-data-dir=/home/karol/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,14775212752707016245,17818271653157711644,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
karol       4192  200  0.0  13048  5504 pts/0    R+   15:02   0:00 ps aux
318 processes.txt
208:dbus         507  0.0  0.0  10724  5016 ?        Ss   12:53   0:00 /usr/bin/dbus-broker-launch --scope system --audit
211:root         510  0.0  0.1 416692 31884 ?        Ssl  12:53   0:00 /usr/bin/NetworkManager --no-daemon
213:root         564  0.1  0.4 2387628 78304 ?       Ssl  12:53   0:09 /usr/bin/containerd
214:root         566  0.0  0.0 380320 15480 ?        Ssl  12:53   0:00 /usr/bin/lightdm
223:karol        661  0.0  0.0   8860  3712 ?        Ss   12:53   0:00 /usr/bin/dbus-broker-launch --scope user
228:root         678  0.0  0.8 3096276 144900 ?      Ssl  12:53   0:02 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
230:root         949  0.0  0.0 1238336 13316 ?       Sl   12:53   0:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id fa21440f9c7018872d02dcafe9c16b6bfad708462f2b528a6ac461bcc178ee05 -address /run/containerd/containerd.sock
231:root         982  0.0  0.0 1238400 13752 ?       Sl   12:53   0:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id e470d01c6589588bdda68d0a86cee428af7f76b747869e9cf304d9782257597e -address /run/containerd/containerd.sock
232:root         997  0.0  0.1 1671828 17724 ?       Sl   12:53   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 3000 -container-ip 172.18.0.4 -container-port 3000
234:root        1014  0.0  0.1 1671828 17764 ?       Sl   12:53   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 3000 -container-ip 172.18.0.4 -container-port 3000
235:root        1023  0.0  0.0   1600   768 ?        Ss   12:53   0:00 /bin/sh /entrypoint.sh
237:root        1046  0.0  0.0 1238336 15792 ?       Sl   12:53   0:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 5e19e0a7992b20ecdaee6b71148b6a6e70eccbe88b9e913e135cdcf642b9e7fa -address /run/containerd/containerd.sock
263:karol       1379  0.0  0.0   8860  3688 ?        S    13:07   0:00 /usr/bin/dbus-broker-launch --config-file=/usr/share/defaults/at-spi2/accessibility.conf --scope user
270:karol       1406  0.0  0.0 106004 13488 ?        S<sl 13:07   0:00 /usr/bin/pipewire
281:karol       1588  1.0  0.1 1302780 32112 ?       S<sl 13:07   1:11 /usr/bin/pulseaudio --daemonize=no --log-target=journal
299:karol       2786  0.0  0.0  12024  7660 pts/0    Ss   14:57   0:00 /usr/bin/zsh
